Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Measurements,Price,Data Url
1799388,ROUND,0.3,VVS1,K,EX,EX,EX,F,4.28-4.31×2.66,929.70,https://capitalwholesalediamonds.com/product/0-3-ct-round-5711/
1757162,ROUND,0.3,SI1,E,VG,GD,GD,N,4.42-4.44×2.57,929.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-3674/
1758148,ROUND,0.3,SI1,G,GD,VG,VG,N,4.33-4.37×2.56,929.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-4840/
1611168,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.03×2.46,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-716/
1611169,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.04-4.05×2.42,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-717/
1701425,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.03×2.45,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-718/
1611170,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.03-4.05×2.40,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-720/
1592385,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.02×2.46,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-723/
1732557,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.02×2.49,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-725/
1592384,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.05×2.47,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-730/
1611168,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.03×2.46,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1088/
1611169,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.04-4.05×2.42,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1089/
1701425,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.03×2.45,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1090/
1611170,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.03-4.05×2.40,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1092/
1592385,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.02×2.46,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1095/
1732557,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.01-4.02×2.49,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1097/
1645368,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.03×2.43,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1098/
1592384,ROUND,0.24,VVS2,G,EX,EX,EX,N,4.02-4.05×2.47,930.14,https://capitalwholesalediamonds.com/product/0-24-ct-round-1102/
1792640,ROUND,0.3,SI2,H,EX,EX,VG,N,4.28-4.31×2.66,930.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5266/
1789819,ROUND,0.3,SI2,H,EX,EX,EX,F,4.31-4.32×2.65,930.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5283/
1793016,ROUND,0.3,SI1,J,EX,EX,VG,N,4.26-4.29×2.66,930.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5699/
1790783,ROUND,0.3,VS1,K,EX,EX,EX,N,4.31-4.34×2.62,930.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5751/
1779722,ROUND,0.31,SI1,J,EX,EX,EX,F,4.33-4.35×2.69,930.53,https://capitalwholesalediamonds.com/product/0-31-ct-round-1194/
1492357,ROUND,0.29,VS2,F,GD,VG,VG,F,4.09-4.13×2.70,930.55,https://capitalwholesalediamonds.com/product/0-29-ct-round-74/
1767801,ROUND,0.3,SI1,H,VG,VG,GD,N,4.31-4.34×2.57,930.73,https://capitalwholesalediamonds.com/product/0-3-ct-round-5253/
1701442,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.42,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1125/
1701448,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.98×2.42,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1211/
1665009,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.93×2.40,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1215/
1701444,ROUND,0.23,VS1,E,EX,EX,EX,N,3.98-3.99×2.36,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1224/
1701445,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.99×2.42,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1251/
1701447,ROUND,0.23,VS1,E,EX,EX,EX,N,3.98-4.00×2.44,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1252/
1701460,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.94×2.43,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1475/
1763797,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.94×2.42,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1479/
1598772,ROUND,0.23,VS1,F,EX,EX,EX,N,3.88-3.92×2.46,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1483/
1701461,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.99×2.38,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1498/
1763799,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.96×2.44,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1499/
1586092,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.46,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1503/
1763795,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.97×2.44,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1506/
1763802,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.38,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1508/
1701455,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.93×2.43,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1510/
1763794,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.97×2.45,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1513/
1586062,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.95×2.45,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1521/
1586099,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.95×2.44,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1523/
1763798,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.42,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1527/
1586093,ROUND,0.23,VS1,F,EX,EX,EX,N,3.92-3.94×2.46,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1530/
1763801,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.41,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1549/
1586073,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.44,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1558/
1763800,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.39,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1570/
1586018,ROUND,0.23,VS2,F,EX,EX,EX,F,3.94-3.96×2.42,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1596/
1701442,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.42,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-1939/
1701448,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.98×2.42,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2025/
1665009,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.93×2.40,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2029/
1701444,ROUND,0.23,VS1,E,EX,EX,EX,N,3.98-3.99×2.36,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2038/
1701445,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.99×2.42,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2065/
1701447,ROUND,0.23,VS1,E,EX,EX,EX,N,3.98-4.00×2.44,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2066/
1701460,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.94×2.43,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2289/
1763797,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.94×2.42,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2293/
1598772,ROUND,0.23,VS1,F,EX,EX,EX,N,3.88-3.92×2.46,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2297/
1701461,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.99×2.38,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2312/
1763799,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.96×2.44,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2313/
1586092,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.46,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2317/
1763795,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.97×2.44,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2320/
1763802,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.38,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2322/
1701455,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.93×2.43,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2324/
1763794,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.97×2.45,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2327/
1586062,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.95×2.45,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2335/
1586099,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.95×2.44,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2337/
1763798,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.42,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2341/
1586093,ROUND,0.23,VS1,F,EX,EX,EX,N,3.92-3.94×2.46,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2344/
1763801,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.41,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2363/
1586073,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.44,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2372/
1763800,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.39,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2384/
1586018,ROUND,0.23,VS2,F,EX,EX,EX,F,3.94-3.96×2.42,930.75,https://capitalwholesalediamonds.com/product/0-23-ct-round-2410/
1790959,ROUND,0.3,SI2,G,VG,EX,VG,N,4.22-4.25×2.67,930.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-4892/
1793014,ROUND,0.3,SI1,I,VG,EX,VG,F,4.20-4.24×2.67,930.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-5520/
1790926,ROUND,0.3,SI1,I,EX,EX,VG,F,4.27-4.28×2.66,930.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-5549/
1784863,ROUND,0.3,VS2,J,VG,VG,VG,N,4.23-4.29×2.67,930.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-5655/
1787661,ROUND,0.3,VS2,J,VG,EX,VG,N,4.26-4.31×2.65,930.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-5656/
1791648,ROUND,0.3,VS2,J,VG,EX,VG,N,4.17-4.22×2.67,930.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-5670/
1789673,ROUND,0.32,VS1,K,EX,EX,EX,F,4.36-4.38×2.73,930.75,https://capitalwholesalediamonds.com/product/0-32-ct-round-855/
1593488,ROUND,0.29,VS1,G,GD,GD,GD,N,4.16-4.22×2.68,931.02,https://capitalwholesalediamonds.com/product/0-29-ct-round-86/
1703524,ROUND,0.29,VS2,H,VG,EX,GD,M,4.39-4.42×2.55,931.02,https://capitalwholesalediamonds.com/product/0-29-ct-round-97/
1569195,ROUND,0.25,VS2,E,VG,VG,GD,N,4.02-4.09×2.48,931.16,https://capitalwholesalediamonds.com/product/0-25-ct-round-282/
1569195,ROUND,0.25,VS2,E,VG,VG,GD,N,4.02-4.09×2.48,931.16,https://capitalwholesalediamonds.com/product/0-25-ct-round-356/
1784914,ROUND,0.3,SI1,I,EX,EX,VG,F,4.27-4.30×2.65,931.22,https://capitalwholesalediamonds.com/product/0-3-ct-round-5544/
1772120,ROUND,0.5,SI1,N,GD,EX,VG,N,4.89-4.94×3.22,931.27,https://capitalwholesalediamonds.com/product/0-5-ct-round-11881/
1703488,ROUND,0.34,SI1,H,EX,EX,EX,ST,4.44-4.46×2.78,931.58,https://capitalwholesalediamonds.com/product/0-34-ct-round-401/
1802056,ROUND,0.31,VS1,K,EX,EX,EX,F,4.30-4.31×2.68,931.63,https://capitalwholesalediamonds.com/product/0-31-ct-round-1200/
1783696,ROUND,0.3,SI2,H,EX,EX,VG,N,4.33-4.35×2.64,931.73,https://capitalwholesalediamonds.com/product/0-3-ct-round-5278/
1755492,ROUND,0.3,VS2,H,GD,GD,GD,N,4.16-4.21×2.69,932.20,https://capitalwholesalediamonds.com/product/0-3-ct-round-5150/
1764566,ROUND,0.3,VVS1,H,EX,EX,EX,ST,4.33-4.36×2.63,932.71,https://capitalwholesalediamonds.com/product/0-3-ct-round-4939/
1784855,ROUND,0.3,VS2,I,GD,GD,GD,F,4.17-4.23×2.68,932.74,https://capitalwholesalediamonds.com/product/0-3-ct-round-5483/
1787655,ROUND,0.3,VS2,I,VG,EX,VG,ST,4.28-4.32×2.68,932.74,https://capitalwholesalediamonds.com/product/0-3-ct-round-5499/
1773431,ROUND,0.3,SI2,G,EX,EX,EX,N,4.30-4.33×2.68,932.78,https://capitalwholesalediamonds.com/product/0-3-ct-round-4917/
1777250,ROUND,0.3,VS2,J,EX,EX,EX,F,4.29-4.31×2.68,932.78,https://capitalwholesalediamonds.com/product/0-3-ct-round-5683/
1710115,ROUND,0.29,SI1,F,EX,EX,VG,N,4.27-4.30×2.61,932.98,https://capitalwholesalediamonds.com/product/0-29-ct-round-79/
1522552,ROUND,0.29,VS1,F,GD,VG,FR,N,4.19-4.23×2.63,933.54,https://capitalwholesalediamonds.com/product/0-29-ct-round-71/
1618465,ROUND,0.21,IF,E,EX,EX,EX,N,3.87-3.89×2.34,933.86,https://capitalwholesalediamonds.com/product/0-21-ct-round-59/
1783497,ROUND,0.3,VVS1,K,VG,EX,VG,N,4.36-4.40×2.59,826.78,
1763841,ROUND,0.23,VS2,E,EX,EX,EX,N,3.95-3.97×2.42,951.72,
1763837,ROUND,0.23,VS2,E,EX,EX,EX,N,3.95-3.98×2.40,951.72,
1763842,ROUND,0.23,VS2,E,EX,EX,EX,N,3.99-4.01×2.38,951.72,
1763839,ROUND,0.23,VS2,E,EX,EX,EX,N,3.94-3.97×2.40,951.72,
1728155,ROUND,0.23,VS1,F,EX,EX,EX,N,4.01-4.04×2.41,951.72,
1701458,ROUND,0.23,VS1,F,EX,EX,EX,N,4.03-4.04×2.39,951.72,
1592360,ROUND,0.23,VS1,F,EX,EX,EX,N,4.00-4.03×2.38,951.72,
1586179,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.95×2.44,951.72,
1586146,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.99×2.40,951.72,
1586166,ROUND,0.23,VS1,E,EX,EX,EX,N,3.94-3.96×2.47,951.72,
1627029,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.94×2.44,951.72,
1645390,ROUND,0.23,VS1,E,EX,EX,EX,N,4.02-4.03×2.38,951.72,
1586149,ROUND,0.23,VS1,E,EX,EX,EX,N,3.94-3.96×2.46,951.72,
1586189,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.94×2.44,951.72,
1586161,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.95×2.48,951.72,
1506803,ROUND,0.24,VVS2,F,EX,EX,EX,F,4.00-4.02×2.47,1040.04,
1618589,ROUND,0.24,VVS2,F,EX,EX,EX,N,4.01-4.04×2.48,1040.04,
1586277,ROUND,0.24,VVS2,F,EX,EX,EX,N,4.01-4.03×2.47,1040.04,
1655367,ROUND,0.24,VVS2,F,EX,EX,EX,N,4.06-4.07×2.42,1040.04,
1674015,ROUND,0.24,VVS2,F,EX,EX,EX,N,4.00-4.01×2.46,1040.04,
1576883,ROUND,0.24,VVS1,D,EX,EX,EX,N,3.99-4.01×2.47,1040.04,
1592535,ROUND,0.24,VVS1,D,EX,EX,EX,N,3.98-4.01×2.44,1040.04,
1611136,ROUND,0.24,VVS2,D,EX,EX,EX,N,4.01-4.05×2.42,1040.04,
1655317,ROUND,0.24,VVS2,D,EX,EX,EX,N,4.04-4.05×2.41,1040.04,
1655318,ROUND,0.24,VVS2,D,EX,EX,EX,N,4.00-4.03×2.45,1040.04,
1789806,ROUND,0.32,SI2,E,EX,EX,EX,F,4.50-4.53×2.69,1040.04,
1790778,ROUND,0.31,VS1,J,EX,EX,EX,N,4.39-4.42×2.66,1040.08,
1766599,ROUND,0.35,VVS2,J,EX,EX,EX,M,4.53-4.57×2.81,1040.18,
1792606,ROUND,0.3,SI1,F,EX,VG,EX,N,4.29-4.32×2.64,1040.20,
1792603,ROUND,0.3,SI1,F,EX,EX,VG,N,4.40-4.42×2.57,1040.20,
1655327,ROUND,0.25,VVS2,E,EX,EX,EX,N,4.01-4.04×2.47,1043.56,
1655326,ROUND,0.25,VVS2,E,EX,EX,EX,N,4.03-4.06×2.50,1043.56,
1592435,ROUND,0.25,VVS2,E,EX,EX,EX,N,4.02-4.05×2.51,1043.56,
1592396,ROUND,0.25,VVS2,F,VG,EX,EX,N,4.01-4.04×2.50,1043.56,
1586234,ROUND,0.25,VVS2,F,EX,EX,EX,N,4.04-4.06×2.52,1043.56,
1694069,ROUND,0.25,VVS2,F,EX,EX,EX,N,4.02-4.03×2.49,1043.56,
1586242,ROUND,0.25,VVS2,F,EX,EX,EX,N,4.02-4.04×2.53,1043.56,
1586114,ROUND,0.26,VS1,E,EX,EX,EX,N,4.11-4.13×2.58,1043.63,
1602671,ROUND,0.26,VS2,E,EX,EX,EX,N,4.08-4.12×2.56,1043.63,
1602649,ROUND,0.26,VS1,F,EX,EX,EX,N,4.06-4.09×2.56,1043.63,
1602647,ROUND,0.26,VS1,F,EX,EX,EX,N,4.08-4.12×2.54,1043.63,
1791603,ROUND,0.35,VS1,J,EX,EX,EX,F,4.50-4.52×2.82,1043.69,
1769446,ROUND,0.31,SI2,E,EX,EX,EX,N,4.36-4.38×2.71,1043.76,
1799543,ROUND,0.3,SI1,F,VG,EX,VG,N,4.24-4.29×2.69,1044.25,
1799541,ROUND,0.3,SI1,F,VG,EX,VG,N,4.22-4.27×2.67,1044.25,
1763548,ROUND,0.3,VS1,E,VG,EX,GD,N,4.29-4.34×2.58,1025.00,
1658774,ROUND,0.5,SI2,M,EX,EX,EX,M,5.08-5.11×3.12,1025.40,
1777292,ROUND,0.3,SI1,G,EX,EX,VG,N,4.30-4.31×2.69,1025.51,
1758115,ROUND,0.3,VS2,I,EX,VG,EX,N,4.25-4.28×2.65,1025.51,
1759230,ROUND,0.36,SI2,D,VG,GD,GD,N,4.53-4.57×2.76,1025.56,
1655392,ROUND,0.26,VS1,E,EX,EX,EX,N,4.14-4.15×2.48,1025.59,
1655404,ROUND,0.26,VS1,F,EX,EX,EX,N,4.12-4.15×2.55,1025.59,
1655405,ROUND,0.26,VS1,F,EX,EX,EX,N,4.08-4.09×2.55,1025.59,
1618645,ROUND,0.26,VS1,F,EX,EX,EX,N,4.13-4.15×2.54,1025.59,
1723579,ROUND,0.3,SI1,E,EX,EX,VG,N,4.24-4.30×2.66,1026.02,
1775142,ROUND,0.3,SI1,H,EX,EX,VG,N,4.31-4.33×2.63,1026.02,
1772351,ROUND,0.3,VS1,I,EX,VG,VG,N,4.30-4.34×2.63,1026.51,
1795556,ROUND,0.3,SI2,E,EX,EX,EX,N,4.30-4.31×2.64,1027.01,
1802265,ROUND,0.3,SI2,E,EX,EX,EX,N,4.23-4.26×2.65,1027.01,
1778397,ROUND,0.3,SI1,F,EX,VG,EX,N,4.28-4.30×2.67,1027.01,
1758157,ROUND,0.3,SI1,J,VG,GD,GD,F,4.13-4.18×2.68,834.91,
1792955,ROUND,0.3,VS1,K,VG,EX,VG,N,4.17-4.23×2.69,835.37,
1618306,ROUND,0.5,SI2,M,GD,EX,EX,F,4.87-4.91×3.20,836.02,
1721726,ROUND,0.2,VS1,E,EX,EX,EX,N,3.79-3.81×2.26,836.2,
1721726,ROUND,0.2,VS1,E,EX,EX,EX,N,3.79-3.81×2.26,836.2,
1784862,ROUND,0.3,VS2,J,VG,VG,GD,M,4.25-4.31×2.64,836.89,
1762653,ROUND,0.3,VS1,L,EX,EX,EX,N,4.29-4.32×2.66,836.94,
1728145,ROUND,0.18,IF,E,EX,EX,EX,N,3.69-3.72×2.17,837.19,
1655281,ROUND,0.18,IF,E,EX,EX,EX,N,3.64-3.66×2.20,837.19,
1627002,ROUND,0.18,IF,E,EX,EX,EX,N,3.59-3.61×2.25,837.19,
1655282,ROUND,0.18,IF,E,EX,EX,EX,N,3.63-3.65×2.24,837.19,
1728145,ROUND,0.18,IF,E,EX,EX,EX,N,3.69-3.72×2.17,837.19,
1655281,ROUND,0.18,IF,E,EX,EX,EX,N,3.64-3.66×2.20,837.19,
1627002,ROUND,0.18,IF,E,EX,EX,EX,N,3.59-3.61×2.25,837.19,
1655282,ROUND,0.18,IF,E,EX,EX,EX,N,3.63-3.65×2.24,837.19,
1768701,ROUND,0.3,VS2,F,EX,EX,EX,N,4.26-4.30×2.64,1123.92,
1768674,ROUND,0.3,VS2,F,EX,EX,EX,N,4.33-4.35×2.60,1123.92,
1767766,ROUND,0.3,VS2,F,EX,EX,EX,N,4.31-4.33×2.66,1123.92,
1777183,ROUND,0.3,VS1,G,VG,EX,VG,N,4.24-4.29×2.67,1123.92,
1789633,ROUND,0.3,VS1,D,VG,EX,VG,N,4.25-4.28×2.67,1123.92,
1792390,ROUND,0.3,VS1,D,VG,GD,VG,N,4.27-4.31×2.67,1123.92,
1760312,ROUND,0.35,VS2,H,EX,EX,EX,F,4.52-4.55×2.79,1124.10,
1787581,ROUND,0.3,VS2,D,EX,EX,VG,N,4.30-4.35×2.63,1124.42,
1758159,ROUND,0.35,SI2,D,EX,EX,EX,N,4.61-4.64×2.77,1124.70,
1635589,ROUND,0.5,SI1,M,EX,EX,EX,N,5.02-5.05×3.17,1124.75,
1652441,ROUND,0.5,SI2,L,VG,VG,VG,N,4.92-4.99×3.20,1124.77,
1756250,ROUND,0.3,VVS1,H,EX,VG,VG,N,4.31-4.36×2.64,1124.88,
1675194,ROUND,0.26,IF,F,EX,EX,EX,N,4.08-4.10×2.55,1124.91,
1662260,ROUND,0.26,VVS1,F,EX,EX,EX,N,4.08-4.10×2.54,1124.91,
1655300,ROUND,0.26,VVS1,F,EX,EX,EX,N,4.11-4.12×2.54,1124.91,
1523594,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.96-3.98×2.44,969.59,
1732550,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.89-3.92×2.44,969.59,
1506817,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.92-3.94×2.42,969.59,
1586459,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.88-3.92×2.43,969.59,
1541258,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.94-3.97×2.45,969.59,
1586445,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.89-3.92×2.47,969.59,
1523593,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.92-3.94×2.45,969.59,
1523592,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.94-3.95×2.41,969.59,
1598738,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.95-3.98×2.45,969.59,
1592480,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.90-3.93×2.44,969.59,
1592558,ROUND,0.23,IF,E,EX,EX,EX,N,3.95-3.98×2.36,969.59,
1592557,ROUND,0.23,IF,E,EX,EX,EX,N,3.93-3.96×2.40,969.59,
1614214,ROUND,0.23,VVS1,E,EX,EX,EX,N,3.93-3.95×2.46,969.59,
1586412,ROUND,0.23,VVS2,E,EX,EX,EX,N,3.96-3.98×2.42,969.59,
1586386,ROUND,0.23,VVS2,E,EX,EX,EX,N,3.93-3.95×2.47,969.59,
1670442,ROUND,0.23,VVS2,E,EX,EX,EX,N,3.94-3.96×2.45,975.43,
1592444,ROUND,0.23,VVS2,E,EX,EX,EX,N,3.95-3.98×2.43,975.43,
1674014,ROUND,0.23,VVS2,E,EX,EX,EX,N,3.97-3.99×2.38,975.43,
1586385,ROUND,0.23,VVS2,E,EX,EX,EX,N,3.91-3.93×2.45,975.43,
1592549,ROUND,0.23,IF,F,EX,EX,EX,N,3.98-3.99×2.38,975.43,
1618477,ROUND,0.23,IF,F,EX,EX,EX,N,3.92-3.94×2.45,975.43,
1684775,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.97-3.98×2.39,975.43,
1586297,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.95-3.97×2.45,975.43,
1592410,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.94-3.97×2.43,975.43,
1773440,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.95-3.97×2.38,975.43,
1592408,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.96-3.97×2.44,975.43,
1655373,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.91-3.94×2.43,975.43,
1592422,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.96-3.99×2.40,975.43,
1664989,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.95-3.98×2.36,975.43,
1586336,ROUND,0.23,VVS2,F,EX,EX,EX,N,3.91-3.93×2.44,975.43,
1655312,ROUND,0.24,VVS1,G,EX,EX,EX,N,3.98-4.01×2.46,973.96,
1655312,ROUND,0.24,VVS1,G,EX,EX,EX,N,3.98-4.01×2.46,973.96,
1766717,ROUND,0.3,VS2,H,VG,VG,GD,F,4.23-4.29×2.64,974.29,
1802285,ROUND,0.3,SI2,G,EX,EX,EX,N,4.29-4.31×2.66,974.3,
1799563,ROUND,0.3,SI1,I,EX,EX,VG,N,4.27-4.30×2.67,974.3,
1775074,ROUND,0.3,VS1,J,VG,EX,VG,N,4.18-4.23×2.68,974.34,
1790719,ROUND,0.32,VVS2,J,EX,EX,EX,M,4.44-4.46×2.69,974.54,
1787743,ROUND,0.31,SI2,G,EX,EX,EX,F,4.40-4.43×2.67,974.56,
1791706,ROUND,0.31,SI2,G,EX,EX,EX,N,4.31-4.34×2.70,974.56,
1792634,ROUND,0.31,SI2,G,EX,EX,EX,N,4.28-4.30×2.71,974.56,
1482278,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.91-3.93×2.44,974.64,
1482278,ROUND,0.23,VVS2,D,EX,EX,EX,N,3.91-3.93×2.44,974.64,
1787387,ROUND,0.4,SI1,K,EX,EX,VG,N,4.75-4.79×2.88,974.83,
